DevEui,JoinEui,Class,PRR,Total Messages,updf,upinfo,dntxed,joining,joined,dnfail,dnacked,Initial FCntUp,Last FCntUp,Expected Packets,Received Packets
92-30-00-01-00-00-04-14,92-30-00-02-00-00-04-14,C,96.88%,134,62,62,0,5,5,0,0,1,8,64,62
A8-17-58-FF-FE-04-4E-27,N/A,A,97.14%,68,34,34,0,0,0,0,0,96580,96614,35,34
92-30-00-01-00-00-03-87,92-30-00-02-00-00-03-87,C,88.46%,100,46,46,0,4,4,0,0,9,13,52,46
92-30-00-01-00-00-01-90,92-30-00-02-00-00-01-90,C,100.00%,118,54,54,0,5,5,0,0,1,6,54,54
92-30-00-01-00-00-04-54,92-30-00-02-00-00-04-54,C,100.00%,128,60,60,0,4,4,0,0,6,11,60,60
A8-17-58-FF-FE-04-AD-2A,N/A,A,97.14%,68,34,34,0,0,0,0,0,86090,86124,35,34
92-30-00-01-00-00-05-89,92-30-00-02-00-00-05-89,C,100.00%,78,35,35,0,4,4,0,0,6,8,35,35
A8-17-58-FF-FE-04-AD-5C,N/A,A,100.00%,70,35,35,0,0,0,0,0,85835,85869,35,35
A8-17-58-FF-FE-04-AD-29,N/A,A,100.00%,70,35,35,0,0,0,0,0,86089,86123,35,35
A8-17-58-FF-FE-04-02-C9,N/A,A,100.00%,70,35,35,0,0,0,0,0,96624,96658,35,35
A8-17-58-FF-FE-04-AC-8C,N/A,A,100.00%,70,35,35,0,0,0,0,0,86087,86121,35,35
A8-17-58-FF-FE-04-08-2A,N/A,A,100.00%,70,35,35,0,0,0,0,0,93912,93946,35,35
92-30-00-01-00-00-02-40,92-30-00-02-00-00-02-40,C,100.00%,118,54,54,0,5,5,0,0,1,6,54,54
A8-17-58-FF-FE-04-AB-AB,N/A,A,100.00%,70,35,35,0,0,0,0,0,44755,44789,35,35
A8-17-58-FF-FE-04-AD-B3,N/A,A,82.86%,58,29,29,0,0,0,0,0,86085,86119,35,29
92-30-00-01-00-00-00-41,92-30-00-02-00-00-00-41,C,100.00%,168,72,72,0,12,12,0,0,4,3,72,72
A8-17-58-FF-FE-04-AC-CD,N/A,A,100.00%,70,35,35,0,0,0,0,0,86087,86121,35,35
A8-17-58-FF-FE-04-AC-5A,N/A,A,100.00%,70,35,35,0,0,0,0,0,86089,86123,35,35
92-30-00-01-00-00-01-83,92-30-00-02-00-00-01-83,C,98.44%,150,63,63,0,12,12,0,0,4,3,64,63
92-30-00-01-00-00-02-52,92-30-00-02-00-00-02-52,C,100.00%,118,54,54,0,5,5,0,0,1,6,54,54
A8-17-58-FF-FE-04-AB-A7,N/A,A,100.00%,70,35,35,0,0,0,0,0,86089,86123,35,35
92-30-00-01-00-00-00-38,92-30-00-02-00-00-00-38,C,100.00%,118,54,54,0,5,5,0,0,12,4,54,54
A8-17-58-FF-FE-04-AC-73,N/A,A,100.00%,70,35,35,0,0,0,0,0,86086,86120,35,35
A8-17-58-FF-FE-04-AD-27,N/A,A,97.14%,68,34,34,0,0,0,0,0,86077,86111,35,34
92-30-00-01-00-00-03-77,92-30-00-02-00-00-03-77,C,100.00%,118,54,54,0,5,5,0,0,10,3,54,54
A8-17-58-FF-FE-04-02-1E,N/A,A,100.00%,70,35,35,0,0,0,0,0,40004,40038,35,35
A8-17-58-FF-FE-04-0A-D3,N/A,A,100.00%,70,35,35,0,0,0,0,0,96626,96660,35,35
A8-17-58-FF-FE-04-02-DA,N/A,A,97.14%,68,34,34,0,0,0,0,0,31360,31394,35,34
A8-17-58-FF-FE-04-AB-96,N/A,A,100.00%,70,35,35,0,0,0,0,0,86090,86124,35,35
92-30-00-01-00-00-02-03,92-30-00-02-00-00-02-03,C,97.40%,176,75,75,0,13,13,0,0,1,3,77,75
A8-17-58-FF-FE-04-09-C1,N/A,A,100.00%,70,35,35,0,0,0,0,0,96628,96662,35,35
A8-17-58-FF-FE-04-4D-8D,N/A,A,100.00%,70,35,35,0,0,0,0,0,97792,97826,35,35
92-30-00-01-00-00-00-79,92-30-00-02-00-00-00-79,C,100.00%,120,56,56,0,4,4,0,0,4,4,56,56
92-30-00-01-00-00-01-40,92-30-00-02-00-00-01-40,C,93.33%,122,56,56,0,5,5,0,0,12,3,60,56
A8-17-58-FF-FE-04-AC-61,N/A,A,100.00%,70,35,35,0,0,0,0,0,86085,86119,35,35
A8-17-58-FF-FE-04-AC-71,N/A,A,100.00%,70,35,35,0,0,0,0,0,86085,86119,35,35
A8-17-58-FF-FE-04-0A-B7,N/A,A,100.00%,70,35,35,0,0,0,0,0,96624,96658,35,35
A8-17-58-FF-FE-04-0A-D1,N/A,A,100.00%,70,35,35,0,0,0,0,0,96513,96547,35,35
A8-17-58-FF-FE-04-00-78,N/A,A,100.00%,70,35,35,0,0,0,0,0,96740,96774,35,35
A8-17-58-FF-FE-04-08-AF,N/A,A,100.00%,70,35,35,0,0,0,0,0,96533,96567,35,35
92-30-00-01-00-00-04-98,92-30-00-02-00-00-04-98,C,100.00%,80,35,35,0,5,5,0,0,1,3,35,35
A8-17-58-FF-FE-04-AC-EA,N/A,A,100.00%,70,35,35,0,0,0,0,0,86089,86123,35,35
A8-17-58-FF-FE-04-AC-CF,N/A,A,100.00%,70,35,35,0,0,0,0,0,86086,86120,35,35
A8-17-58-FF-FE-04-AB-06,N/A,A,100.00%,70,35,35,0,0,0,0,0,86086,86120,35,35
A8-17-58-FF-FE-04-01-F8,N/A,A,94.29%,66,33,33,0,0,0,0,0,96533,96567,35,33
92-30-00-01-00-00-00-74,92-30-00-02-00-00-00-74,C,100.00%,118,54,54,0,5,5,0,0,1,6,54,54
A8-17-58-FF-FE-04-03-44,N/A,A,91.43%,64,32,32,0,0,0,0,0,49905,49939,35,32
92-30-00-01-00-00-05-99,92-30-00-02-00-00-05-99,C,90.00%,80,36,36,0,4,4,0,0,6,7,40,36
A8-17-58-FF-FE-04-02-1C,N/A,A,100.00%,70,35,35,0,0,0,0,0,96732,96766,35,35
A8-17-58-FF-FE-04-02-1F,N/A,A,100.00%,70,35,35,0,0,0,0,0,96625,96659,35,35
A8-17-58-FF-FE-04-4E-37,N/A,A,100.00%,70,35,35,0,0,0,0,0,96533,96567,35,35
A8-17-58-FF-FE-04-AC-6F,N/A,A,100.00%,70,35,35,0,0,0,0,0,86086,86120,35,35
92-30-00-01-00-00-05-95,92-30-00-02-00-00-05-95,C,80.39%,90,41,41,0,4,4,0,0,4,9,51,41
A8-17-58-FF-FE-04-AD-22,N/A,A,100.00%,70,35,35,0,0,0,0,0,86090,86124,35,35
A8-17-58-FF-FE-04-4D-E6,N/A,A,97.14%,68,34,34,0,0,0,0,0,92721,92755,35,34
92-30-00-01-00-00-03-74,92-30-00-02-00-00-03-74,C,98.25%,120,56,56,0,4,4,0,0,3,9,57,56
A8-17-58-FF-FE-04-AC-55,N/A,A,100.00%,70,35,35,0,0,0,0,0,86087,86121,35,35
92-30-00-01-00-00-02-19,92-30-00-02-00-00-02-19,C,98.18%,116,54,54,0,4,4,0,0,4,9,55,54
A8-17-58-FF-FE-04-08-44,N/A,A,100.00%,70,35,35,0,0,0,0,0,88858,88892,35,35
A8-17-58-FF-FE-03-4D-0E,N/A,A,100.00%,70,35,35,0,0,0,0,0,82156,82190,35,35
A8-17-58-FF-FE-04-AD-64,N/A,A,100.00%,70,35,35,0,0,0,0,0,85835,85869,35,35
A8-17-58-FF-FE-04-AC-E2,N/A,A,100.00%,70,35,35,0,0,0,0,0,86086,86120,35,35
92-30-00-01-00-00-03-82,92-30-00-02-00-00-03-82,C,94.94%,174,75,75,0,12,12,0,0,4,5,79,75
A8-17-58-FF-FE-04-AB-2B,N/A,A,100.00%,70,35,35,0,0,0,0,0,86089,86123,35,35
A8-17-58-FF-FE-04-00-7D,N/A,A,100.00%,70,35,35,0,0,0,0,0,48494,48528,35,35
A8-17-58-FF-FE-04-AC-CE,N/A,A,100.00%,70,35,35,0,0,0,0,0,86089,86123,35,35
92-30-00-01-00-00-04-37,92-30-00-02-00-00-04-37,C,100.00%,118,54,54,0,5,5,0,0,12,5,54,54
A8-17-58-FF-FE-04-09-8B,N/A,A,100.00%,70,35,35,0,0,0,0,0,88896,88930,35,35
A8-17-58-FF-FE-04-4E-1D,N/A,A,100.00%,70,35,35,0,0,0,0,0,96581,96615,35,35
92-30-00-01-00-00-03-21,92-30-00-02-00-00-03-21,C,100.00%,120,56,56,0,4,4,0,0,9,13,56,56
A8-17-58-FF-FE-03-FF-86,N/A,A,97.14%,68,34,34,0,0,0,0,0,96533,96567,35,34
A8-17-58-FF-FE-04-01-54,N/A,A,100.00%,70,35,35,0,0,0,0,0,89007,89041,35,35
A8-17-58-FF-FE-04-02-AE,N/A,A,100.00%,70,35,35,0,0,0,0,0,88860,88894,35,35
A8-17-58-FF-FE-04-03-1C,N/A,A,100.00%,70,35,35,0,0,0,0,0,88860,88894,35,35
A8-17-58-FF-FE-04-AB-9E,N/A,A,100.00%,70,35,35,0,0,0,0,0,86086,86120,35,35
A8-17-58-FF-FE-04-01-49,N/A,A,100.00%,70,35,35,0,0,0,0,0,89006,89040,35,35
A8-17-58-FF-FE-03-FF-83,N/A,A,100.00%,70,35,35,0,0,0,0,0,58242,58276,35,35
A8-17-58-FF-FE-04-00-F5,N/A,A,100.00%,70,35,35,0,0,0,0,0,89003,89037,35,35
92-30-00-01-00-00-04-45,92-30-00-02-00-00-04-45,C,100.00%,118,54,54,0,5,5,0,0,12,5,54,54
92-30-00-01-00-00-00-44,92-30-00-02-00-00-00-44,C,100.00%,128,60,60,0,4,4,0,0,4,9,60,60
A8-17-58-FF-FE-04-AD-1E,N/A,A,100.00%,70,35,35,0,0,0,0,0,86089,86123,35,35
A8-17-58-FF-FE-04-AB-FB,N/A,A,100.00%,70,35,35,0,0,0,0,0,86088,86122,35,35
A8-17-58-FF-FE-04-4D-E0,N/A,A,80.00%,56,28,28,0,0,0,0,0,92722,92756,35,28
92-30-00-01-00-00-00-94,92-30-00-02-00-00-00-94,C,95.00%,124,57,57,0,5,5,0,0,1,8,60,57
92-30-00-01-00-00-02-90,92-30-00-02-00-00-02-90,C,100.00%,170,73,73,0,12,12,0,0,6,5,73,73
92-30-00-01-00-00-04-33,N/A,C,100.00%,206,103,103,0,0,0,0,0,48032,48134,103,103
A8-17-58-FF-FE-04-09-3A,N/A,A,100.00%,70,35,35,0,0,0,0,0,96533,96567,35,35
92-30-00-01-00-00-01-63,92-30-00-02-00-00-01-63,C,100.00%,120,55,55,0,5,5,0,0,1,4,55,55
A8-17-58-FF-FE-04-01-32,N/A,A,100.00%,70,35,35,0,0,0,0,0,96532,96566,35,35
A8-17-58-FF-FE-04-AC-39,N/A,A,100.00%,70,35,35,0,0,0,0,0,86089,86123,35,35
A8-17-58-FF-FE-04-00-F4,N/A,A,100.00%,70,35,35,0,0,0,0,0,89003,89037,35,35
A8-17-58-FF-FE-04-02-CE,N/A,A,100.00%,70,35,35,0,0,0,0,0,96618,96652,35,35
A8-17-58-FF-FE-04-01-C1,N/A,A,100.00%,70,35,35,0,0,0,0,0,96628,96662,35,35
A8-17-58-FF-FE-04-08-28,N/A,A,100.00%,70,35,35,0,0,0,0,0,96623,96657,35,35
A8-17-58-FF-FE-04-AA-4F,N/A,A,100.00%,70,35,35,0,0,0,0,0,86089,86123,35,35
A8-17-58-FF-FE-04-08-B0,N/A,A,100.00%,70,35,35,0,0,0,0,0,96534,96568,35,35
A8-17-58-FF-FE-04-AC-8D,N/A,A,97.14%,68,34,34,0,0,0,0,0,86090,86124,35,34
A8-17-58-FF-FE-04-03-49,N/A,A,100.00%,70,35,35,0,0,0,0,0,96628,96662,35,35
A8-17-58-FF-FE-04-02-23,N/A,A,100.00%,70,35,35,0,0,0,0,0,27069,27103,35,35
92-30-00-01-00-00-00-85,92-30-00-02-00-00-00-85,C,97.30%,168,72,72,0,12,12,0,0,1,6,74,72
92-30-00-01-00-00-04-59,92-30-00-02-00-00-04-59,C,95.65%,94,44,44,0,3,3,0,0,13,15,46,44
A8-17-58-FF-FE-04-08-23,N/A,A,100.00%,70,35,35,0,0,0,0,0,96629,96663,35,35
92-30-00-01-00-00-03-65,92-30-00-02-00-00-03-65,C,100.00%,118,54,54,0,5,5,0,0,10,3,54,54
92-30-00-01-00-00-02-69,92-30-00-02-00-00-02-69,C,100.00%,128,59,59,0,5,5,0,0,10,3,59,59
A8-17-58-FF-FE-04-4E-31,N/A,A,100.00%,70,35,35,0,0,0,0,0,92715,92749,35,35
A8-17-58-FF-FE-04-02-A2,N/A,A,100.00%,70,35,35,0,0,0,0,0,96627,96661,35,35
A8-17-58-FF-FE-04-4E-2D,N/A,A,100.00%,70,35,35,0,0,0,0,0,458,492,35,35
A8-17-58-FF-FE-04-02-D1,N/A,A,100.00%,70,35,35,0,0,0,0,0,96619,96653,35,35
A8-17-58-FF-FE-04-08-B1,N/A,A,100.00%,70,35,35,0,0,0,0,0,96534,96568,35,35
A8-17-58-FF-FE-04-AC-40,N/A,A,100.00%,70,35,35,0,0,0,0,0,86086,86120,35,35
92-30-00-01-00-00-00-01,92-30-00-02-00-00-00-01,C,100.00%,118,54,54,0,5,5,0,0,11,4,54,54
92-30-00-01-00-00-05-08,92-30-00-02-00-00-05-08,C,97.44%,84,38,38,0,4,4,0,0,2,4,39,38
92-30-00-01-00-00-01-89,92-30-00-02-00-00-01-89,C,100.00%,130,60,60,0,5,5,0,0,1,8,60,60
A8-17-58-FF-FE-03-FF-82,N/A,A,100.00%,70,35,35,0,0,0,0,0,96533,96567,35,35
92-30-00-01-00-00-01-86,92-30-00-02-00-00-01-86,C,97.10%,142,67,67,0,4,4,0,0,5,12,69,67
92-30-00-01-00-00-06-00,N/A,C,97.22%,70,35,35,0,0,0,0,0,56380,56415,36,35
A8-17-58-FF-FE-04-AB-AF,N/A,A,97.14%,68,34,34,0,0,0,0,0,86089,86123,35,34
A8-17-58-FF-FE-04-08-CA,N/A,A,100.00%,70,35,35,0,0,0,0,0,96629,96663,35,35
A8-17-58-FF-FE-04-AC-02,N/A,A,100.00%,70,35,35,0,0,0,0,0,86090,86124,35,35
A8-17-58-FF-FE-04-AC-E6,N/A,A,100.00%,70,35,35,0,0,0,0,0,86088,86122,35,35
A8-17-58-FF-FE-04-0A-32,N/A,A,94.12%,64,32,32,0,0,0,0,0,96533,96566,34,32
92-30-00-01-00-00-05-25,N/A,C,100.00%,74,37,37,0,0,0,0,0,62003,62039,37,37
A8-17-58-FF-FE-03-FF-90,N/A,A,100.00%,70,35,35,0,0,0,0,0,96548,96582,35,35
A8-17-58-FF-FE-04-AC-E7,N/A,A,100.00%,70,35,35,0,0,0,0,0,86086,86120,35,35
92-30-00-01-00-00-00-22,92-30-00-02-00-00-00-22,C,100.00%,114,53,53,0,4,4,0,0,5,9,53,53
A8-17-58-FF-FE-04-4E-2F,N/A,A,100.00%,70,35,35,0,0,0,0,0,33723,33757,35,35
92-30-00-01-00-00-02-24,92-30-00-02-00-00-02-24,C,100.00%,128,60,60,0,4,4,0,0,7,12,60,60
A8-17-58-FF-FE-04-09-C0,N/A,A,100.00%,70,35,35,0,0,0,0,0,96628,96662,35,35
92-30-00-01-00-00-00-37,92-30-00-02-00-00-00-37,C,100.00%,122,56,56,0,5,5,0,0,10,5,56,56
A8-17-58-FF-FE-04-AC-53,N/A,A,88.57%,62,31,31,0,0,0,0,0,86086,86120,35,31
A8-17-58-FF-FE-04-01-BC,N/A,A,100.00%,70,35,35,0,0,0,0,0,96629,96663,35,35
A8-17-58-FF-FE-04-AD-B8,N/A,A,100.00%,70,35,35,0,0,0,0,0,86088,86122,35,35
A8-17-58-FF-FE-04-01-30,N/A,A,100.00%,70,35,35,0,0,0,0,0,96534,96568,35,35
A8-17-58-FF-FE-04-09-51,N/A,A,100.00%,70,35,35,0,0,0,0,0,88860,88894,35,35
92-30-00-01-00-00-05-34,N/A,C,97.50%,78,39,39,0,0,0,0,0,58008,58047,40,39
A8-17-58-FF-FE-04-0A-CD,N/A,A,100.00%,70,35,35,0,0,0,0,0,96628,96662,35,35
A8-17-58-FF-FE-04-09-53,N/A,A,100.00%,70,35,35,0,0,0,0,0,88859,88893,35,35
92-30-00-01-00-00-02-84,92-30-00-02-00-00-02-84,C,100.00%,114,53,53,0,4,4,0,0,5,9,53,53
92-30-00-01-00-00-04-88,92-30-00-02-00-00-04-88,C,100.00%,82,37,37,0,4,4,0,0,2,4,37,37
92-30-00-01-00-00-01-69,92-30-00-02-00-00-01-69,C,98.65%,170,73,73,0,12,12,0,0,7,4,74,73
A8-17-58-FF-FE-04-4E-23,N/A,A,100.00%,70,35,35,0,0,0,0,0,96582,96616,35,35
A8-17-58-FF-FE-04-0A-95,N/A,A,100.00%,70,35,35,0,0,0,0,0,87721,87755,35,35
92-30-00-01-00-00-02-29,92-30-00-02-00-00-02-29,C,100.00%,118,54,54,0,5,5,0,0,10,3,54,54
A8-17-58-FF-FE-04-AC-EF,N/A,A,100.00%,70,35,35,0,0,0,0,0,86089,86123,35,35
92-30-00-01-00-00-04-28,92-30-00-02-00-00-04-28,C,100.00%,130,61,61,0,4,4,0,0,11,17,61,61
92-30-00-01-00-00-01-61,92-30-00-02-00-00-01-61,C,100.00%,120,56,56,0,4,4,0,0,10,12,56,56
A8-17-58-FF-FE-04-02-D9,N/A,A,100.00%,70,35,35,0,0,0,0,0,89001,89035,35,35
A8-17-58-FF-FE-04-AC-3E,N/A,A,100.00%,70,35,35,0,0,0,0,0,86086,86120,35,35
92-30-00-01-00-00-02-26,92-30-00-02-00-00-02-26,C,100.00%,135,62,62,0,6,5,0,0,1,7,62,62
92-30-00-01-00-00-04-35,92-30-00-02-00-00-04-35,C,100.00%,140,65,65,0,5,5,0,0,12,5,65,65
A8-17-58-FF-FE-03-FF-94,N/A,A,100.00%,70,35,35,0,0,0,0,0,96828,96862,35,35
A8-17-58-FF-FE-04-02-DC,N/A,A,100.00%,70,35,35,0,0,0,0,0,89003,89037,35,35
A8-17-58-FF-FE-06-67-BB,N/A,A,100.00%,70,35,35,0,0,0,0,0,53988,54022,35,35
A8-17-58-FF-FE-04-08-25,N/A,A,100.00%,70,35,35,0,0,0,0,0,96603,96637,35,35
A8-17-58-FF-FE-04-07-F4,N/A,A,100.00%,70,35,35,0,0,0,0,0,19657,19691,35,35
A8-17-58-FF-FE-04-02-B7,N/A,A,91.43%,64,32,32,0,0,0,0,0,96731,96765,35,32
A8-17-58-FF-FE-04-AB-98,N/A,A,100.00%,70,35,35,0,0,0,0,0,9130,9164,35,35
A8-17-58-FF-FE-04-AC-D3,N/A,A,100.00%,70,35,35,0,0,0,0,0,86090,86124,35,35
92-30-00-01-00-00-01-35,92-30-00-02-00-00-01-35,C,100.00%,142,67,67,0,4,4,0,0,14,9,67,67
92-30-00-01-00-00-00-84,92-30-00-02-00-00-00-84,C,96.49%,118,55,55,0,4,4,0,0,9,12,57,55
A8-17-58-FF-FE-04-4E-40,N/A,A,100.00%,70,35,35,0,0,0,0,0,96533,96567,35,35
A8-17-58-FF-FE-04-09-93,N/A,A,100.00%,70,35,35,0,0,0,0,0,88896,88930,35,35
A8-17-58-FF-FE-04-AB-05,N/A,A,100.00%,70,35,35,0,0,0,0,0,86089,86123,35,35
92-30-00-01-00-00-02-91,92-30-00-02-00-00-02-91,C,100.00%,116,54,54,0,4,4,0,0,9,12,54,54
92-30-00-01-00-00-02-35,92-30-00-02-00-00-02-35,C,98.48%,138,65,65,0,4,4,0,0,21,3,66,65
92-30-00-01-00-00-03-50,92-30-00-02-00-00-03-50,C,98.36%,130,60,60,0,5,5,0,0,11,3,61,60
92-30-00-01-00-00-03-24,92-30-00-02-00-00-03-24,C,94.64%,116,53,53,0,5,5,0,0,13,5,56,53
A8-17-58-FF-FE-04-AC-84,N/A,A,100.00%,70,35,35,0,0,0,0,0,86087,86121,35,35
A8-17-58-FF-FE-04-AC-87,N/A,A,100.00%,70,35,35,0,0,0,0,0,86089,86123,35,35
92-30-00-01-00-00-05-57,N/A,C,100.00%,70,35,35,0,0,0,0,0,97922,97956,35,35
A8-17-58-FF-FE-04-AC-49,N/A,A,100.00%,70,35,35,0,0,0,0,0,86087,86121,35,35
A8-17-58-FF-FE-04-02-DF,N/A,A,100.00%,70,35,35,0,0,0,0,0,82158,82192,35,35
A8-17-58-FF-FE-04-4D-99,N/A,A,100.00%,70,35,35,0,0,0,0,0,96581,96615,35,35
A8-17-58-FF-FE-04-02-CD,N/A,A,100.00%,70,35,35,0,0,0,0,0,96612,96646,35,35
92-30-00-01-00-00-05-56,92-30-00-02-00-00-05-56,C,100.00%,84,37,37,0,5,5,0,0,8,2,37,37
A8-17-58-FF-FE-04-4D-E2,N/A,A,100.00%,70,35,35,0,0,0,0,0,92721,92755,35,35
A8-17-58-FF-FE-04-AA-FB,N/A,A,71.88%,46,23,23,0,0,0,0,0,86089,86120,32,23
00-95-69-0E-00-00-16-C6,01-02-03-04-05-06-07-08,C,51.03%,165,74,74,0,16,1,0,0,0,144,145,74
A8-17-58-FF-FE-04-02-DE,N/A,A,100.00%,70,35,35,0,0,0,0,0,82159,82193,35,35
92-30-00-01-00-00-01-42,92-30-00-02-00-00-01-42,C,100.00%,110,50,50,0,5,5,0,0,9,3,50,50
92-30-00-01-00-00-04-49,92-30-00-02-00-00-04-49,C,100.00%,118,54,54,0,5,5,0,0,10,3,54,54
A8-17-58-FF-FE-04-0A-E5,N/A,A,100.00%,70,35,35,0,0,0,0,0,89002,89036,35,35
92-30-00-01-00-00-00-47,92-30-00-02-00-00-00-47,C,96.55%,123,56,56,0,6,5,0,0,1,7,58,56
92-30-00-01-00-00-05-71,92-30-00-02-00-00-05-71,C,100.00%,78,35,35,0,4,4,0,0,6,8,35,35
A8-17-58-FF-FE-04-08-D1,N/A,A,100.00%,70,35,35,0,0,0,0,0,96629,96663,35,35
A8-17-58-FF-FE-04-AC-4E,N/A,A,100.00%,70,35,35,0,0,0,0,0,86087,86121,35,35
92-30-00-01-00-00-05-79,92-30-00-02-00-00-05-79,C,100.00%,96,41,41,0,7,7,0,0,3,2,41,41
A8-17-58-FF-FE-04-09-86,N/A,A,100.00%,70,35,35,0,0,0,0,0,96531,96565,35,35
A8-17-58-FF-FE-04-09-C5,N/A,A,100.00%,70,35,35,0,0,0,0,0,96628,96662,35,35
A8-17-58-FF-FE-04-4D-9B,N/A,A,100.00%,70,35,35,0,0,0,0,0,96581,96615,35,35
A8-17-58-FF-FE-04-AD-71,N/A,A,100.00%,70,35,35,0,0,0,0,0,86088,86122,35,35
92-30-00-01-00-00-02-08,92-30-00-02-00-00-02-08,C,95.16%,128,59,59,0,5,5,0,0,12,3,62,59
A8-17-58-FF-FE-04-08-49,N/A,A,100.00%,70,35,35,0,0,0,0,0,48494,48528,35,35
A8-17-58-FF-FE-04-00-81,N/A,A,100.00%,70,35,35,0,0,0,0,0,88896,88930,35,35
92-30-00-01-00-00-01-51,92-30-00-02-00-00-01-51,C,100.00%,120,56,56,0,4,4,0,0,13,7,56,56
A8-17-58-FF-FE-04-08-42,N/A,A,100.00%,70,35,35,0,0,0,0,0,88858,88892,35,35
A8-17-58-FF-FE-04-0A-CC,N/A,A,100.00%,70,35,35,0,0,0,0,0,96627,96661,35,35
A8-17-58-FF-FE-04-AC-72,N/A,A,100.00%,70,35,35,0,0,0,0,0,86085,86119,35,35
A8-17-58-FF-FE-04-01-45,N/A,A,91.43%,64,32,32,0,0,0,0,0,96534,96568,35,32
92-30-00-01-00-00-04-70,92-30-00-02-00-00-04-70,C,100.00%,130,60,60,0,5,5,0,0,10,3,60,60
A8-17-58-FF-FE-04-4D-C5,N/A,A,100.00%,70,35,35,0,0,0,0,0,96576,96610,35,35
A8-17-58-FF-FE-04-01-02,N/A,A,100.00%,70,35,35,0,0,0,0,0,96533,96567,35,35
92-30-00-01-00-00-00-35,92-30-00-02-00-00-00-35,C,100.00%,94,43,43,0,4,4,0,0,8,10,43,43
A8-17-58-FF-FE-04-08-26,N/A,A,100.00%,70,35,35,0,0,0,0,0,96623,96657,35,35
A8-17-58-FF-FE-04-03-42,N/A,A,100.00%,70,35,35,0,0,0,0,0,96513,96547,35,35
92-30-00-01-00-00-05-54,92-30-00-02-00-00-05-54,C,100.00%,78,35,35,0,4,4,0,0,3,5,35,35
A8-17-58-FF-FE-04-AC-7B,N/A,A,100.00%,70,35,35,0,0,0,0,0,86091,86125,35,35
A8-17-58-FF-FE-04-AB-ED,N/A,A,94.29%,66,33,33,0,0,0,0,0,86090,86124,35,33
92-30-00-01-00-00-05-76,N/A,C,100.00%,80,40,40,0,0,0,0,0,66677,66716,40,40
92-30-00-01-00-00-03-48,92-30-00-02-00-00-03-48,C,96.61%,124,57,57,0,5,5,0,0,10,3,59,57
92-30-00-01-00-00-05-66,N/A,C,100.00%,72,36,36,0,0,0,0,0,56689,56724,36,36
A8-17-58-FF-FE-04-07-F9,N/A,A,100.00%,70,35,35,0,0,0,0,0,89004,89038,35,35
A8-17-58-FF-FE-04-4D-DD,N/A,A,100.00%,70,35,35,0,0,0,0,0,458,492,35,35
00-95-69-06-00-01-2A-E0,00-00-00-00-00-00-00-00,C,99.75%,1663,785,785,0,87,6,0,0,12,492,787,785
A8-17-58-FF-FE-04-AD-B5,N/A,A,100.00%,70,35,35,0,0,0,0,0,86089,86123,35,35
92-30-00-01-00-00-04-42,92-30-00-02-00-00-04-42,C,100.00%,114,53,53,0,4,4,0,0,6,10,53,53
A8-17-58-FF-FE-04-03-10,N/A,A,100.00%,70,35,35,0,0,0,0,0,93918,93952,35,35
92-30-00-01-00-00-00-63,92-30-00-02-00-00-00-63,C,98.18%,116,54,54,0,4,4,0,0,7,11,55,54
A8-17-58-FF-FE-04-09-F1,N/A,A,88.57%,62,31,31,0,0,0,0,0,96627,96661,35,31
A8-17-58-FF-FE-04-02-AD,N/A,A,100.00%,70,35,35,0,0,0,0,0,88860,88894,35,35
92-30-00-01-00-00-04-69,92-30-00-02-00-00-04-69,C,98.31%,124,58,58,0,4,4,0,0,8,13,59,58
A8-17-58-FF-FE-04-AC-4D,N/A,A,100.00%,70,35,35,0,0,0,0,0,86078,86112,35,35
92-30-00-01-00-00-04-87,92-30-00-02-00-00-04-87,C,100.00%,86,39,39,0,4,4,0,0,5,7,39,39
A8-17-58-FF-FE-04-AA-F2,N/A,A,64.52%,40,20,20,0,0,0,0,0,86087,86117,31,20
A8-17-58-FF-FE-04-03-23,N/A,A,100.00%,70,35,35,0,0,0,0,0,96740,96774,35,35
A8-17-58-FF-FE-04-08-D2,N/A,A,94.29%,66,33,33,0,0,0,0,0,96629,96663,35,33
A8-17-58-FF-FE-04-AB-82,N/A,A,100.00%,70,35,35,0,0,0,0,0,86089,86123,35,35
A8-17-58-FF-FE-04-AC-4A,N/A,A,100.00%,70,35,35,0,0,0,0,0,86087,86121,35,35
92-30-00-01-00-00-05-65,92-30-00-02-00-00-05-65,C,100.00%,80,36,36,0,4,4,0,0,4,6,36,36
A8-17-58-FF-FE-04-09-39,N/A,A,100.00%,70,35,35,0,0,0,0,0,96404,96438,35,35
A8-17-58-FF-FE-04-AD-BB,N/A,A,100.00%,70,35,35,0,0,0,0,0,86089,86123,35,35
92-30-00-01-00-00-05-36,92-30-00-02-00-00-05-36,C,100.00%,84,37,37,0,5,5,0,0,1,3,37,37
A8-17-58-FF-FE-04-00-7B,N/A,A,100.00%,70,35,35,0,0,0,0,0,48494,48528,35,35
92-30-00-01-00-00-02-31,92-30-00-02-00-00-02-31,C,100.00%,168,72,72,0,12,12,0,0,6,5,72,72
92-30-00-01-00-00-03-99,92-30-00-02-00-00-03-99,C,100.00%,132,63,63,0,3,3,0,0,6,12,63,63
92-30-00-01-00-00-00-61,92-30-00-02-00-00-00-61,C,100.00%,130,61,61,0,4,4,0,0,11,6,61,61
